query SELECT * FROM [histr],,,,,,,,,,,,,
sort,,,,,,,,,,,,,
columns,text Body,text Name of Body,text Date,text Transaction number,Amount,text Supplier name,text Supplier ID,text VAT reg no,text Expense area,text Expense code,text Expense type,text Costcuk,text Creditor type
,Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense code,Expense type,Costcuk,Creditor type
INSERTED DETAIL,18,Devon County Council,02/04/2026,22082070,"6,765.21",LANDSCAPE CONSTRUCTION & DESIGN,169024,888518266,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0557018,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,02/04/2026,22082080,"112,555.00",FERNBANK LIMITED,374854,367119288,"Capital - Planning, Transportation and Environment",C02009,Works,C0671011,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,02/04/2026,22082384,578.70,ALEXIS INVESTIGATIONS LIMITED,405095,480888444,"Chief Exec, Legal & Democratic services",A44038,Fees,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22082647,"44,580.00",GETECH LIMITED,79952,876329190,Children's Social Care,A45005,IT Hardware,R0447015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22082860,"1,659.00",Card Geotechnics Limited (CGL),600543,655182626,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22083024,935.39,Vickery Holman (Truro) *8085,604449,309587374,"Economy, Enterprise and Skills",A22020,Rental Property Service Charge,R0542001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22083136,"2,289.00",SCANFLEX LIMITED,375352,595680978,Children's Social Care,A40045,Furniture,R0095003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22083500,"38,854.31",NETWORK RAIL,195364,798650956,Capital - Highways,C02011,External Professional Fees,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22084238,"20,054.83",Vertu Motors,600628,902737238,Capital - Childrens Social Care,C03008,Vehicles - Cars & Vans,C0646001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22085261,"1,850.43",2.0 LIMITED,395679,884508001,P-Ledger - Separate Legal Entity,A45045,IT Software Maintenance,P0414001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22086215,"1,312.50",EXETER RUGBY CLUB LTD,34972,918551313,"Transport Operations, Environment and Waste",A22010,Hire of Rooms,R0611003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22086345,"5,341.00",GREAVES LIMITED J T,20731,326794625,"Economy, Enterprise and Skills",A49005,Other Hired & Contracting Services,R0540006,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,02/04/2026,22086424,"2,410.17",SOUTH HAMS DISTRICT COUNCIL,8255,142204125,Highways & Infrastructure Development,A23005,Rates,R0556001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22086497,"365,197.83",EAST DEVON DISTRICT COUNCIL (GEN ACCOUNT),96091,142218990,"Chief Exec, Legal & Democratic services",A44038,Fees,R0279001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22086780,"3,610.00",ON TRACK EDUCATION (BURSARY PMTS),286081,478730844,Dedicated Schools Grant,A53035,Other Recoupment Expenditure (3rd),R0111002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22086881,"1,093.00",ALICE KENT,401636,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22087198,"5,328.00",HAMISH BENGOUGH,381961,186214754,"Capital - Planning, Transportation and Environment",C06001,Capital Grants paid to other third parties (Not WGA/VCSE),C0656001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22087288,500.00,CHANDRA KANTHA CHILD COUNSELLOR,369997,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22087341,900.00,LONDON BUILDING CONTROL LIMITED,318551,895840176,Capital - SEND Schools,C02009,Works,C0660001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22087424,"7,542.60",WESTCOUNTRY MAINTENANCE SERVICES LIMITED,229952,915005854,Capital other - Digital Technology & Business Services,C02009,Works,C0651001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,02/04/2026,22087867,"2,100.00",PRIMED TALENT LIMITED,390265,258192384,"Economy, Enterprise and Skills",A44038,Fees,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,02/04/2026,22087928,"14,385.75",Royal Deaf Education Trust,8245,478920838,Dedicated Schools Grant,A53012,Payments to Independent Units,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22068133,"1,874.30",NORSE SOUTH WEST LIMITED,279741,785421021,Capital other - Digital Technology & Business Services,C02011,External Professional Fees,C0647001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22069608,599.74,NORSE SOUTH WEST LIMITED,279741,785421021,Capital other - Digital Technology & Business Services,C02011,External Professional Fees,C0647001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22071802,750.00,SAM WYSOKI CARE OF WALNUT HOUSE,386626,438365277,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22080582,916.56,TEAM EDUCATE LIMITED BACS,374563,336808777,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22081688,"2,520.00",The Empower School t/a Contact Success,397825,438034602,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082122,"5,805.25",JEREMY BENN ASSOCIATES LIMITED,321667,665300941,"Capital - Planning, Transportation and Environment",C02011,External Professional Fees,C0656001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082189,656.23,PERSON CENTRED SOFTWARE LIMITED,340281,162981976,Operations,A49075,Licences - General,R0268001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082201,744.79,BIDFOOD,6550,643994692,Inclusion & Learning,A44030,Provisions,R0102001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082235,"2,754.12",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A27010,Contract Cleaning,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082242,"3,221.80",CULLOMPTON TOWN COUNCIL,4896,948724186,Highways & Infrastructure Development,A93520,Parking Income,R0556004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082256,"89,625.00",SENTINEL PARTNERS LIMITED,330158,143180146,"Economy, Enterprise and Skills",A44038,Fees,R0542001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082257,990.00,Mole Energy Limited,602900,988934732,"Economy, Enterprise and Skills",A44038,Fees,R0547001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082315,650.00,SWARCO UK & IRELAND LIMITED,13690,568335022,Highways & Infrastructure Development,A40075,Road & Other Signs,R0567002,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082341,"21,000.00",Risk Ledger,600294,294427378,Transformation & Business Services,A45040,IT Software,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082370,770.00,TOPP TREE CARE LTD,389748,434623407,Transformation & Business Services,A29015,Other Premises Costs,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082402,"1,050.00",SWIFT CARE SERVICES LIMITED,403733,,Children's Social Care,A61200,Community based care,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082403,"1,680.00",DEVON TREE SERVICES LIMITED,4838,164412427,Capital - Highways,C02009,Works,C0671008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082404,"4,240.00",G M CONTRACTORS DEVON LIMITED,294305,875936367,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0552006,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082413,"1,440.00",PROGRESSION SERVICES LIMITED,390181,439882639,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082552,"1,904.61",David Trickett T/A Countryside & Garden,21818,409946757,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0557019,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082570,"3,868.37",DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082611,525.00,DAVID SAPIECHA,405894,691715121,Other PH Services,A44968,Legal & Conveyancing Charges,R0548001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082644,"2,999.25",APPROPRIATE ADULT SERVICE LIMITED,348287,243580216,Children's Social Care,A44038,Fees,R0014001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082646,"127,715.00",TEIGN TREES & LANDSCAPES SOUTH WEST LIMITED,209228,250371238,"Capital - Planning, Transportation and Environment",C02009,Works,C0671003,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082681,"11,550.00",Disability Together,140334,436098381,Commissioning,A62110,Payments to Charities & Vol Providers,R0218002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082876,"1,537.50",Derek Perry,604195,891798749,Other PH Services,A44968,Legal & Conveyancing Charges,R0548001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22082929,600.00,ARI'S HEALTHY LIFE LTD,604154,155273901,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0530012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22083085,"4,916.04",THE BIKE SHED,82680,320986159,"Transport Operations, Environment and Waste",A30005,Vehicles Purchase,R0611004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22083234,"1,660.00",W D M LIMITED (BRISTOL),4601,433825942,Capital - Highways,C02011,External Professional Fees,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22083267,"1,000.00",Meducate Training Ltd,601813,,Mental Health,A44037,Inspection Fees Services,R0256001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22083476,"18,240.80",TR Stockfencing Ltd,604240,793917476,"Capital - Planning, Transportation and Environment",C02009,Works,C0656001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22083487,"5,388.19",ACORN CARE & EDUCATION LIMITED,333557,902188441,Dedicated Schools Grant,A53035,Other Recoupment Expenditure (3rd),R0111002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22084176,"2,900.00",ISWP ASSESSMENT SERVICES LIMITED,340338,251027053,"Chief Exec, Legal & Democratic services",A44038,Fees,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22084405,"7,169.44",EE LIMITED,403990,245719348,Transformation & Business Services,A45030,Mobile Phones,R0505006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22084692,559.80,BLEEP 360 CARE LIMITED,360406,355167685,Children's Social Care,A61200,Community based care,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22084815,630.00,OUT OF THE BOX PLAY & C A T,365496,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22084890,808.55,OCEAN HEALTHCARE,371633,776836374,Operations,A11005,Agency Supply Staff,R0268001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22085084,"5,000.00",PLYMOUTH CHAMBER OF COMMERCE AND INDUSTRY,22813,643529530,"Economy, Enterprise and Skills",A47010,Subscriptions,R0544002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22085666,"11,602.50",MID DEVON DISTRICT COUNCIL,19708,142203912,Transformation & Business Services,A23005,Rates,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22085883,766.68,BELL GROUP LIMITED,320709,469453353,Capital other - Digital Technology & Business Services,C02009,Works,C0651001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22085970,"5,655.00",C E D A,12641,,Children's Social Care,A61200,Community based care,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22086078,961.35,EAST DEVON DISTRICT COUN (S O ACCOUNT),8710,142218990,Public Health Nursing,A23005,Rates,R0019003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22086798,"450,000.00",CORMAC CONTRACTING LIMITED,364276,247160514,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087286,"200,000.00",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087462,"6,000.00",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087520,"2,248.94",NORSE SOUTH WEST LIMITED,279741,785421021,Capital other - Digital Technology & Business Services,C02011,External Professional Fees,C0651001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087534,"1,226.58",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0671006,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087539,"6,139.98",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0671006,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087550,"14,345.10",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0671006,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087654,"4,186.03",BRIDGE CIVIL ENGINEERING LIMITED,79315,717667210,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087664,"3,956.32",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0555002,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087690,"1,491.99",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0671004,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087826,"250,000.00",CAB DEVON - DIX'S FIELD,326318,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0535001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087937,"49,489.90",GALLAGHER BASSETT INTERNATIONAL LIMITED,314249,484746209,"Chief Exec, Legal & Democratic services",A44165,Compensation Claims payments,R0283001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087959,"1,558.47",OCEAN HEALTHCARE,371633,776836374,Operations,A11005,Agency Supply Staff,R0240002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22087994,"2,500.00",EXETER PAEDIATRIC I C S LIMITED,373429,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22088088,710.00,PSYCHOLOGY ASSOCIATES LIMITED,147932,912873418,Children's Social Care,A61060,Support for Children in Care,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22088161,620.00,Maaike Geschwindt ta Free2BMe Play Therapy,388811,,Children's Social Care,A61060,Support for Children in Care,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22088530,893.00,Jennifer Roder Ltd,344982,,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,22088602,665.83,CURRYS GROUP LIMITED (MSTS REC AC),390252,226659933,Inclusion & Learning,A44327,Education Resources,R0034004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,150408511,"1,631.07",M Group Highways Limited,375383,927200546,Capital - Highways,C02051,Term Maintenance Contract,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,150408533,"11,000.00",M Group Highways Limited,375383,927200546,Capital - Highways,C02051,Term Maintenance Contract,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,07/04/2026,150408536,"2,982.21",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0554001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22070048,"2,850.00",SIMPLY GREAT MEDIA,367788,479704936,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22082561,"2,000.00",PENINSULA CASUALTY RDCT PRTNRSHP,304422,384845159,Planning,A44038,Fees,R0632001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22082743,"2,280.60",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22082744,"1,419.04",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22082749,"2,280.60",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,08/04/2026,22082760,"1,520.40",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
