Body,Name of Body,Date,Transaction number, Amount ,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Costcuk,Creditor type
18,Devon County Council,11/12/2025,22052935," 9,149.63 ",AIDS4DAILYLIVING,139021,143365478,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053942," 9,182.62 ",ECO SUSTAINABLE SOLUTIONS LIMITED,404318,673902910,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0600001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053265," 9,183.83 ",Elmtree Learning Partnership Ltd,601452,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264915," 9,256.47 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053911," 9,326.69 ",WAYTHROUGH,394680,413208832,Public Health,Payments to Private Contractors,A57115,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053961," 9,340.44 ",INSPIRE SOUTH WEST,326670,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054581," 9,444.96 ",SWATPRO LIMITED,402796,,"Economy, Enterprise and Skills",Fees,A44038,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054951," 9,492.57 ",THE OUTDOORS SCHOOL *33*,362971,312604642,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266017," 9,511.16 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264939," 9,610.04 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22057885," 9,900.00 ",PRECISION RESOURCE GROUP LIMITED,334589,214013569,"Economy, Enterprise and Skills",Fees,A44038,R0543003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056073," 9,987.50 ",SPORTS CLUBHOUSES,370863,171688381,"Capital - Planning, Transportation and Environment",Works,C02009,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22052889," 10,000.00 ",DEVON WILDLIFE TRUST,4736,585473501,"Transport Operations, Environment and Waste","Grants to voluntary, community and social enterprise organisations",A52010,R0614001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22055529," 10,092.27 ",D E F SOFTWARE LIMITED,242132,972644982,Planning,IT Software,A45040,R0634001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264935," 10,158.80 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056087," 10,162.00 ",ACCESS INDEPENDENT,362868,158078583,"Chief Exec, Legal & Democratic services",Fees,A44038,R0291003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22055980," 10,232.57 ",W J SOUTH WEST LIMITED,308541,970783388,Capital - Highways,Works,C02009,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054972," 10,234.50 ",THE OUTDOORS SCHOOL *33*,362971,312604642,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054999," 10,234.51 ",THE OUTDOORS SCHOOL *33*,362971,312604642,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054693," 10,236.50 ",RESOURCE FUTURES LIMITED,203252,879559738,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0606006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056978," 10,260.00 ",R H ADVERTISING,22134,750461154,"Transport Operations, Environment and Waste",Publicity/Advertising,A44005,R0606003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053911," 10,294.41 ",WAYTHROUGH,394680,413208832,Public Health,Payments to Private Contractors,A57115,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054411," 10,626.00 ",THE EDUCATION COMPANY LIMITED,80154,573768493,Transformation & Business Services,IT Software,A45040,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264909," 11,043.41 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054888," 11,466.79 ",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054484," 12,092.66 ",KEYCHANGE ROSE LAWN SIDMOUTH,90174,,Children's Social Care,Supported Accommodation - Child,A62000,R0026003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266033," 12,133.10 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22055204," 12,226.50 ",GREEN STREET ADVISORS (UK) LIMITED,373169,932802435,"Economy, Enterprise and Skills",Subscriptions,A47010,R0544007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264942," 13,083.21 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0552003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22046542," 13,567.43 ",AURORA FE LIMITED,386363,244804509,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22052419," 13,950.00 ",SKYLARK ADVENTURES LIMITED,391831,387141286,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264937," 14,235.03 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22052888," 14,290.79 ",SWARCO UK & IRELAND LIMITED,13690,568335022,Capital - Highways,Works,C02009,C0671008,DCC CIS Suppliers
18,Devon County Council,11/12/2025,150266021," 14,611.31 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056057," 14,718.50 ",INSPIRE SOUTH WEST,326670,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054568," 15,381.34 ",W J SOUTH WEST LIMITED,308541,970783388,Capital - Highways,Works,C02009,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056319," 16,128.38 ",ENERVEO,14967,382894546,Highways & Infrastructure Development,Street Lighting,A44130,R0567007,DCC CIS Suppliers
18,Devon County Council,11/12/2025,22052035," 16,363.75 ",ON TRACK EDUCATION (BURSARY PMTS),286081,478730844,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053106," 17,936.00 ",INSPIRE SOUTH WEST,326670,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22052353," 18,583.55 ",LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,Communities,"Property Repairs, Maintenance & Alterations (programmed)",A20005,R0325001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053104," 18,680.88 ",INSPIRE SOUTH WEST,326670,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056137," 19,200.00 ",GETECH LIMITED,79952,876329190,Dedicated Schools Grant,IT Hardware,A45005,R0107001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054725," 19,362.59 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Other Recoupment Expenditure (3rd),A53035,R0111002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054459," 21,531.15 ",COLAS LIMITED (CRAWLEY),6340,602390377,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,11/12/2025,22057474," 22,359.84 ",WESTCOUNTRY MAINTENANCE SERVICES LIMITED,229952,915005854,Capital - Schools Maintenance & Improvements,Works,C02009,C0658001,DCC CIS Suppliers
18,Devon County Council,11/12/2025,22056044," 22,500.00 ",YOUNG DEVON (IVYBRIDGE),120708,,P-Ledger - Separate Legal Entity,"Grants to voluntary, community and social enterprise organisations",A52010,P0402004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053101," 22,677.33 ",COSMIC (HONITON),103322,684759473,"Economy, Enterprise and Skills",Fees,A44038,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266026," 23,729.53 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22052080," 23,843.43 ",IVY LEGAL LIMITED,405782,156636881,Planning,Legal Expenses,A44025,R0634001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266022," 25,511.75 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266032," 26,493.24 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266018," 26,932.86 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054491," 27,100.66 ",COLAS LIMITED (CRAWLEY),6340,602390377,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,11/12/2025,150266025," 28,250.05 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22051142," 28,492.00 ",NORTH SOMERSET COUNCIL,404156,,Public Health,Payments to Private Contractors,A57115,R0316084,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264934," 28,858.43 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22050886," 29,750.00 ",SPECIAL PARTNERSHIP TRUST,367681,,Inclusion & Learning,Services for Educational Estabs - Devon,A44180,R0680004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22055430," 33,066.53 ",WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053751," 36,422.12 ",WAYTHROUGH,394680,413208832,Public Health,Payments to Private Contractors,A57115,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056836," 37,427.27 ",SME HCI LIMITED TRADING AS VIVUP,397379,477991617,People and Culture,Other Supplies & Services,A49105,R0502001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264911," 38,066.09 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266028," 38,250.90 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054297," 41,811.07 ",TOTNES INDEPENDENT SCHOOL,320930,481548763,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054607," 43,000.00 ",EMBRIDGE CONSULTING (UK) LIMITED - DCC,403911,214787591,Finance & Public Value,Fees,A44038,R0207001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056699," 45,435.97 ",APIRA LIMITED,399669,697470776,Public Health Nursing,Consultancy Services,A44065,R0019003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22051817," 50,554.08 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264914," 53,830.44 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264913," 57,275.39 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053751," 57,514.00 ",WAYTHROUGH,394680,413208832,Public Health,Payments to Private Contractors,A57115,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266030," 57,879.76 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054717," 58,924.85 ",ENERVEO,14967,382894546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0567004,DCC CIS Suppliers
18,Devon County Council,11/12/2025,22056737," 61,220.25 ",HIGHGATE HILL HOUSE SCHOOL LIMITED,346763,,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22057492," 69,792.08 ",MERCURY CONSTRUCTION (SOUTH WEST)  LIMITED,250527,892673673,Capital - SEND Schools,Works,C02009,C0660001,DCC CIS Suppliers
18,Devon County Council,11/12/2025,22057247," 70,000.00 ",LIVEWELL SOUTH WEST COMMUNITY INTEREST COMPANY,337747,120536356,P-Ledger - Separate Legal Entity,Better Care Fund Expense,A54000,P0415011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150264936," 70,108.27 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22057221," 84,311.64 ",ENERVEO,14967,382894546,Highways & Infrastructure Development,Street Lighting,A44130,R0567007,DCC CIS Suppliers
18,Devon County Council,11/12/2025,22053940," 86,996.05 ",Card Geotechnics Limited (CGL),600543,655182626,"Capital - Planning, Transportation and Environment",Works,C02009,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266029," 90,924.94 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22051815," 122,902.94 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22052301," 132,570.13 ",ACE ACADEMY FOR CHARACTER & EXCELLENCE,335993,,Capital - Early Years,Works,C02009,C0671021,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266031," 141,341.59 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056209," 165,401.28 ",S C C,161520,313651680,Transformation & Business Services,IT Software Maintenance,A45045,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22056142," 172,603.10 ",ON TRACK EDUCATION (BURSARY PMTS),286081,478730844,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22051780," 257,269.17 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053060," 259,539.14 ",SUEZ RECYCLING & RECOVERY UK LIMITED,208690,444085847,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0605001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22054631," 351,600.00 ",CONCERTO SUPPORT SERVICES LTD,273090,991292294,Transformation & Business Services,Subscriptions,A47010,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,150266023," 364,870.87 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22053578," 419,139.27 ",MAGDALEN COURT SCHOOL,228429,479823044,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/12/2025,22050732," 654,610.54 ",MILLBROOK HEALTHCARE LIMITED,117031,675991080,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056790, 519.80 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22049571, 532.00 ,FAMILY ADVICE SUPPORT TEAM,315005,320154260,Children's Social Care,Community based care,A61200,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057673, 542.00 ,C E D A,12641,,Children's Social Care,Community based care,A61200,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22052394, 640.75 ,THORNBURY NURSING SERVICES LIMITED,270465,676285493,Children's Social Care,Agency Supply Staff,A11005,R0095004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22032333, 678.55 ,NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22054729, 679.00 ,BE YOUR BEST MENTORING LIMITED,385179,426486966,Dedicated Schools Grant,Services for Educational Estabs - Devon,A44180,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056397, 788.62 ,NORSE SOUTH WEST LIMITED,279741,785421021,Inclusion & Learning,Main / Term Contractor,A46100,R0052001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056971, 796.35 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22048274, 892.88 ,NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22054414, 960.00 ,SARAH RUSSELL,398046,,"Transport Operations, Environment and Waste",Fees,A44038,R0643001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057467," 1,000.00 ",FRESHWATER HQ,376673,841001191,Children's Social Care,Fees,A44038,R0076005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,150266092," 1,006.39 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,150266093," 1,006.39 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057939," 1,021.00 ",BALES FARM OUTDOOR LEARNING,377260,,Children's Social Care,Fees,A44038,R0015003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056579," 1,057.56 ",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22055510," 1,173.00 ",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,Agency Supply Staff,A11005,R0095004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056242," 1,251.84 ",COMPANY FILM SOLUTIONS LIMITED,315124,160729215,P-Ledger - Separate Legal Entity,Fees,A44038,P0432003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056409," 1,275.46 ",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056240," 1,320.96 ",COMPANY FILM SOLUTIONS LIMITED,315124,160729215,P-Ledger - Separate Legal Entity,Fees,A44038,P0432003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056361," 1,351.92 ",NORSE SOUTH WEST LIMITED,279741,785421021,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0574001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057878," 1,386.00 ",CLEARCARE SOLUTIONS LIMITED,338141,181537403,Children's Social Care,IT Software,A45040,R0095007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056380," 1,590.83 ",NORSE SOUTH WEST LIMITED,279741,785421021,Inclusion & Learning,Main / Term Contractor,A46100,R0052001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22058039," 1,611.37 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056859," 1,639.08 ",LANDMARK THEATRES LIMITED,323751,480618972,Children's Social Care,Fees,A44038,R0106001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057895," 1,746.39 ",AURORA FE LIMITED,386363,244804509,Operations,Day Care Services,A57135,R0227033,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057904," 1,746.40 ",AURORA FE LIMITED,386363,244804509,Operations,Day Care Services,A57135,R0227033,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056370," 1,800.85 ",NORSE SOUTH WEST LIMITED,279741,785421021,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0574001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057364," 1,976.51 ",CLEAR DATA LIMITED,362158,747259794,Public Health Nursing,Other Supplies & Services,A49105,R0019003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22050214," 1,987.00 ",K S FENCING,340683,503049234,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0552006,DCC CIS Suppliers
18,Devon County Council,12/12/2025,22056379," 2,084.73 ",NORSE SOUTH WEST LIMITED,279741,785421021,Inclusion & Learning,Main / Term Contractor,A46100,R0052001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056272," 2,264.59 ",SME HCI LIMITED TRADING AS VIVUP,397379,477991617,People and Culture,Other Supplies & Services,A49105,R0502001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22056809," 2,495.03 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,150266086," 3,000.26 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057957," 3,087.00 ",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Dedicated Schools Grant,Other Recoupment Expenditure (3rd),A53035,R0111002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,150266095," 3,355.52 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057903," 3,492.80 ",AURORA FE LIMITED,386363,244804509,Operations,Day Care Services,A57135,R0227033,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,150266090," 3,649.08 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22050469," 4,000.00 ","HERITAGE, ARTS AND PEOPLE COMMUNITY INTEREST COMPANY",359459,,"Transport Operations, Environment and Waste",Fees,A44038,R0644001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/12/2025,22057956," 4,630.50 ",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
