Body,Name of Body,Date,Transaction number, Amount ,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Costcuk,Creditor type
18,Devon County Council,07/01/2026,150292943," 5,438.32 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22059660," 5,550.48 ",Elmtree Learning Partnership Ltd,601452,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22062486," 5,563.36 ",LEAF COMPLEX CARE LIMITED,360974,,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061764," 5,567.50 ",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,Agency Supply Staff,A11005,R0095006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150292941," 5,762.08 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22062326," 5,932.80 ",TUBERS ACADEMY LIMITED,348033,300702466,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150292939," 6,246.48 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22058906," 6,259.36 ",PARKEON/FLOWBIRD SMART CITY UK,222453,821077453,Highways & Infrastructure Development,Equipment,A40920,R0556016,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22060583," 6,300.00 ",POLES APART AP LIMITED,382940,415121054,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22060685," 6,300.00 ",POLES APART AP LIMITED,382940,415121054,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061839," 6,530.72 ",Elmtree Learning Partnership Ltd,601452,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22060443," 6,531.00 ",RSK HI-LINE LIMITED,71745,397835628,"Capital - Planning, Transportation and Environment",Works,C02009,C0654001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061996," 6,656.00 ",Tom Harrison House,603048,,Public Health,Payments to Private Contractors,A57115,R0316042,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22056949," 6,697.63 ",Elmtree Learning Partnership Ltd,601452,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150292952," 6,783.95 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150292951," 6,805.11 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150292953," 8,785.31 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22056869," 9,183.83 ",Elmtree Learning Partnership Ltd,601452,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22051309," 9,337.50 ",John Packer Limited,69241,634556136,Capital - Devon Music Hub,IT Hardware,C04010,C0671014,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22062231," 9,643.08 ",AIDS4DAILYLIVING,139021,143365478,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061768," 9,996.00 ",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,Agency Supply Staff,A11005,R0095009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061765," 10,588.00 ",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,Agency Supply Staff,A11005,R0095011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22059577," 10,673.25 ",Corffe Limited,379296,261087120,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061762," 10,752.50 ",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children's Social Care,Agency Supply Staff,A11005,R0095010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22054592," 10,997.56 ",PHOENIX BAY SCHOOL,382090,477769321,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22062142," 11,402.70 ",ULTIM8 CONSTRUCTION LIMITED,276694,998206374,Capital - Highways,Works,C02009,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22060856," 12,270.00 ",APPROPRIATE ADULT SERVICE LIMITED,348287,243580216,Commissioning,Fees,A44038,R0484003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061683," 12,957.13 ",BRIDGE CIVIL ENGINEERING LIMITED,79315,717667210,Capital - Highways,Works,C02009,C0671005,DCC CIS Suppliers
18,Devon County Council,07/01/2026,22060728," 13,060.72 ",SWARCO UK & IRELAND LIMITED,13690,568335022,Highways & Infrastructure Development,Road & Other Signs,A40075,R0567002,DCC CIS Suppliers
18,Devon County Council,07/01/2026,150292940," 14,206.80 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22051627," 15,699.57 ",DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150292942," 17,171.97 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22062147," 19,939.15 ",LORNE STEWART PLC,282078,225778929,Capital - Schools Maintenance & Improvements,Works,C02009,C0658001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150292945," 25,147.21 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22058380," 47,731.28 ",LIFEWORKS CHARITY LIMITED,42294,,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22058381," 47,731.28 ",LIFEWORKS CHARITY LIMITED,42294,,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22059557," 65,495.46 ",NHS DEVON ICB,306113,654443336,Public Health,Payments to Health Authorities,A53005,R0316034,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150288748," 79,493.53 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061189," 96,951.40 ",NHS DEVON ICB,306113,654443336,Operations,Residential Care - Short Stay,A57145,R0234001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,150288745," 97,495.31 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22062513," 203,942.87 ",TEIGNBRIDGE DISTRICT COUNCIL,4872,142214023,"Transport Operations, Environment and Waste",Other Hired & Contracting Services,A49005,R0590001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,07/01/2026,22061726," 260,073.00 ",TORBAY & SOUTH DEVON NHS,290092,654941219,Dedicated Schools Grant,Services for Educational Estabs - Devon,A44180,R0082005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059471, 502.58 ,WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22052960, 520.00 ,NIGEL PORTER,399030,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060798, 520.00 ,AMICUS PSYCHOLOGY LIMITED,400956,,P-Ledger - Separate Legal Entity,Fees,A44038,P0432002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22061737, 545.00 ,Ellie Dodd,602856,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059417, 549.79 ,WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059423, 583.79 ,WSP UK LIMITED,85394,905054942,Highways & Infrastructure Development,Fees,A44038,R0556025,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22062252, 590.00 ,Jennifer Roder Ltd,344982,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059537, 620.07 ,WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060953, 639.38 ,LLOYD PATON-LPM LIMITED,73066,151178480,Highways & Infrastructure Development,Stationery,A43015,R0556008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058912, 650.00 ,WEST DEVON BUSINESS INFORMATION POINT L,135470,786316303,"Economy, Enterprise and Skills",Fees,A44038,R0547001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22049601, 670.45 ,EXETER COURT HOTEL,15883,846262222,Inclusion & Learning,Hire of Rooms,A22010,R0064002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059454, 678.84 ,WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058976, 687.50 ,BALES FARM OUTDOOR LEARNING,377260,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059492, 688.55 ,WSP UK LIMITED,85394,905054942,Highways & Infrastructure Development,Fees,A44038,R0550002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060928, 700.00 ,SOUTH WESTERN AID LIMITED,89767,381637241,Inclusion & Learning,Other Supplies & Services,A49105,R0034004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22061557, 700.00 ,VERTICAL TECHNOLOGY LIMITED,192110,615377535,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0557018,DCC CIS Suppliers
18,Devon County Council,08/01/2026,22062153, 720.00 ,ABIGAIL LEIGH,404219,467563356,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22049589, 732.05 ,COASTAL GARDEN SERVICES,370116,350630332,"Transport Operations, Environment and Waste",Other Hired & Contracting Services,A49005,R0614001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22062811, 736.60 ,BLUE SAILS PSYCHOLOGY LIMITED,335430,,Children's Social Care,Miscellaneous expenditure,A62105,R0040001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059448, 758.10 ,WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059407, 768.14 ,WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0620001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059410, 775.20 ,WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059444, 777.30 ,WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22062973, 778.20 ,Wolf Laundry Ltd,99207,923276818,Operations,"Property Repairs, Maintenance & Alterations (Reactive)",A20010,R0269001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059449, 780.71 ,WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059134, 791.67 ,INSTITUTE OF HEALTH VISITING,357205,177205309,Public Health Nursing,Miscellaneous expenditure,A62105,R0019003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059404, 808.73 ,WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059467, 824.67 ,WSP UK LIMITED,85394,905054942,Highways & Infrastructure Development,Fees,A44038,R0552003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058975, 825.00 ,BALES FARM OUTDOOR LEARNING,377260,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058981, 825.00 ,BALES FARM OUTDOOR LEARNING,377260,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059575, 885.30 ,WSP UK LIMITED,85394,905054942,Highways & Infrastructure Development,Fees,A44038,R0560002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059462, 886.42 ,WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0633002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22050381, 900.00 ,TENDER VICTORY LIMITED,383044,245169890,"Economy, Enterprise and Skills",Fees,A44038,R0547001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22051242, 900.00 ,WEST DEVON BUSINESS INFORMATION POINT L,135470,786316303,"Economy, Enterprise and Skills",Fees,A44038,R0547001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058911, 900.00 ,WEST DEVON BUSINESS INFORMATION POINT L,135470,786316303,"Economy, Enterprise and Skills",Fees,A44038,R0547001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058912, 900.00 ,WEST DEVON BUSINESS INFORMATION POINT L,135470,786316303,"Economy, Enterprise and Skills",Fees,A44038,R0547001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059318, 921.76 ,WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0638001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059474, 921.78 ,WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059383, 923.62 ,WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059388, 927.35 ,WSP UK LIMITED,85394,905054942,P-Ledger - Separate Legal Entity,Fees,A44038,P0423003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060944, 937.80 ,ASSOCIATED DRILLING SERVICES,19628,568946082,Highways & Infrastructure Development,Fees,A44038,R0550010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059426, 951.58 ,WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0654001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22057472, 966.16 ,DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22061802, 974.62 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22062965, 999.50 ,LAND SOLUTIONS (SOUTH WEST) LTD,600521,275755659,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0557013,DCC CIS Suppliers
18,Devon County Council,08/01/2026,22059303," 1,015.09 ",WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0577002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060981," 1,050.00 ",GE-CONSULTING LTD,602546,160595992,Capital - Highways,Works,C02009,C0671008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060573," 1,074.20 ",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554001,DCC CIS Suppliers
18,Devon County Council,08/01/2026,22062996," 1,076.70 ",Lifeworks Counselling Tony Henley,601962,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059401," 1,080.18 ",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059391," 1,084.18 ",WSP UK LIMITED,85394,905054942,Highways & Infrastructure Development,Fees,A44038,R0572001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059428," 1,090.34 ",WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0620001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059455," 1,095.16 ",WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060836," 1,100.00 ",MARIE DEROME,394520,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059445," 1,107.12 ",WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059409," 1,119.86 ",WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0620001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059390," 1,187.39 ",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060827," 1,190.03 ",WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0577002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22057472," 1,191.70 ",DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059433," 1,206.91 ",WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0620001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059302," 1,214.33 ",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0656001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059488," 1,228.88 ",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22062974," 1,246.00 ",LAND SOLUTIONS (SOUTH WEST) LTD,600521,275755659,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0557013,DCC CIS Suppliers
18,Devon County Council,08/01/2026,22059393," 1,280.87 ",WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060918," 1,340.00 ",KARATS LIMITED,75407,750497124,Inclusion & Learning,Fees,A44038,R0101001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22057484," 1,462.11 ",DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059490," 1,469.76 ",S C C,161520,313651680,Transformation & Business Services,IT Software,A45040,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22062745," 1,540.00 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059469," 1,570.77 ",WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058966," 1,650.00 ",BALES FARM OUTDOOR LEARNING,377260,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058974," 1,650.00 ",BALES FARM OUTDOOR LEARNING,377260,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058982," 1,650.00 ",BALES FARM OUTDOOR LEARNING,377260,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059130," 1,650.00 ",BALES FARM OUTDOOR LEARNING,377260,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22058903," 1,754.90 ",DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22053943," 1,764.00 ",OCEAN HEALTHCARE (TRADING AS TAHER LIMITED),346692,776836374,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22053947," 1,764.00 ",OCEAN HEALTHCARE (TRADING AS TAHER LIMITED),346692,776836374,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059412," 1,790.17 ",WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22062938," 1,845.00 ",ENNATE LIMITED,193484,155135524,"Transport Operations, Environment and Waste",Other Hired & Contracting Services,A49005,R0601001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059421," 1,850.31 ",WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0620001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059439," 1,892.54 ",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059308," 1,937.28 ",WSP UK LIMITED,85394,905054942,Highways & Infrastructure Development,Fees,A44038,R0550003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060905," 1,988.00 ",REF Electrics (Taunton) Ltd,601389,131582880,Children's Social Care,Security / Surveillance Equipment Maintenance,A20015,R0095009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059384," 1,989.47 ",WSP UK LIMITED,85394,905054942,Capital - Highways,External Professional Fees,C02011,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22063339," 1,995.00 ",EVERGREEN SERVICES (DEVON) LIMITED,360540,245640215,Transformation & Business Services,Other Premises Costs,A29015,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22062834," 2,000.00 ",PENINSULA CASUALTY RDCT PRTNRSHP,304422,384845159,Planning,Fees,A44038,R0632001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22059461," 2,003.13 ",WSP UK LIMITED,85394,905054942,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0654001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/01/2026,22060518," 2,017.22 ",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554001,DCC CIS Suppliers
18,Devon County Council,08/01/2026,22059586," 2,056.52 ",WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0577002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
