Body,Name of Body,Date,Transaction number, Amount ,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Costcuk,Creditor type
18,Devon County Council,10/11/2025,22037250," 2,750.00 ",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22045788," 2,966.40 ",TUBERS ACADEMY LIMITED,348033,300702466,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047129," 3,240.00 ",APPROPRIATE ADULT SERVICE LIMITED,348287,243580216,Children's Social Care,Fees,A44038,R0014001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22040817," 3,779.14 ",QUALITY MARKING SERVICES LIMITED,86608,777323994,Capital - Highways,Works,C02009,C0671005,DCC CIS Suppliers
18,Devon County Council,10/11/2025,22048469," 3,967.00 ",SOUTH DEVON STEINER SCHOOL,146217,478546734,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047725," 4,080.00 ",COMMUNITY SUPPORT TEAM COMMUNITY INTEREST COMPANY,302088,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22044612," 4,200.00 ",UNIVERSITY OF SOUTHAMPTON,54712,568630414,Planning,Staff Training Expenses - Non Payroll,A16015,R0577002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22044619," 4,800.00 ",MOOR TO LIFE E & W COMMUNITY INTEREST COMPANY,393010,,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047139," 5,151.00 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047140," 5,151.00 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047196," 5,151.00 ",CHRIS DRAKE,387212,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047211," 5,151.00 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22041714," 5,636.60 ",SOUTH DEVON STEINER SCHOOL,146217,478546734,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22044388," 5,808.00 ",SHERRELL FREDERICK LIMITED,14402,591319333,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047198," 5,931.30 ",CHRIS DRAKE,387212,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047203," 5,931.30 ",CHRIS DRAKE,387212,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22042420," 7,378.45 ",ASPIRE SOCIAL WORK SERVICES LIMITED,329159,261463708,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22044400," 9,701.35 ",BLEEP 360 CARE LIMITED,360406,355167685,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22044254," 11,373.50 ",SHERRELL FREDERICK LIMITED,14402,591319333,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22047288," 17,014.17 ",TRADETECHS (NORTHERN) LIMITED,401743,,"Economy, Enterprise and Skills",Fees,A44038,R0546001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22044687," 18,454.20 ",S C C,161520,313651680,Transformation & Business Services,IT Software,A45040,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/11/2025,22048087," 65,602.68 ",CORMAC CONTRACTING LIMITED,364276,135535518,Capital - Highways,Works,C02009,C0671008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22048674, 550.00 ,GEMMA McKERNAN at DEVON CHAMBERS,602169,,Balance Sheet,Fees,A44038,R0208005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226219, 880.85 ,M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0556030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22048597," 1,330.00 ",KENNFORD TARMACADAM LIMITED,24534,976391178,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0552006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226213," 1,380.98 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22045705," 1,502.12 ",OCEAN HEALTHCARE,371633,776836374,Operations,Agency Supply Staff,A11005,R0268001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22039386," 1,541.28 ",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22047480," 1,657.10 ",IAE,601728,319060967,Highways & Infrastructure Development,Stock Materials,A40070,R0557010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226437," 2,078.34 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226455," 2,497.93 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226438," 2,674.25 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226206," 2,677.63 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226218," 2,797.14 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226216," 2,912.66 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226427," 2,935.41 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226424," 3,286.68 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226434," 4,436.00 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22047920," 4,725.16 ",THE OUTDOORS SCHOOL *33*,362971,312604642,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226447," 4,754.18 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226221," 4,948.86 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22048139," 5,068.00 ",MCCOLLUM CONSULTANTS,386086,298050285,"Chief Exec, Legal & Democratic services",Fees,A44038,R0506001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226435," 5,282.96 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226441," 6,235.55 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22047922," 6,488.91 ",THE OUTDOORS SCHOOL *33*,362971,312604642,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226440," 7,449.67 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226408," 7,509.01 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226448," 7,769.85 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226453," 7,772.72 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226436," 8,109.03 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22040903," 8,318.38 ",WHITE HORSE CONTRACTORS LIMITED,402378,316040056,"Capital - Planning, Transportation and Environment",Works,C02009,C0671003,DCC CIS Suppliers
18,Devon County Council,11/11/2025,150226446," 9,193.41 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226443," 12,259.31 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226415," 12,573.60 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226442," 13,020.99 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226444," 14,110.46 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226417," 14,397.72 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226409," 17,003.88 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226452," 17,357.66 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22048431," 17,500.00 ",Socitm Commercial,601197,456170786,Transformation & Business Services,Audit Fees - standard,A49090,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226432," 19,603.31 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226414," 22,600.85 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22044021," 23,386.55 ",WAYTHROUGH,394680,413208832,Public Health,Payments to Private Contractors,A57115,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226451," 23,844.48 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226217," 32,570.96 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226457," 33,929.79 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226411," 37,630.34 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226433," 41,075.84 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22049013," 43,753.43 ",IAN WILLIAMS LIMITED,157927,137879028,Capital - Schools Maintenance & Improvements,Works,C02009,C0658001,DCC CIS Suppliers
18,Devon County Council,11/11/2025,150226422," 44,103.81 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226410," 44,401.49 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226420," 46,922.53 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226428," 52,025.12 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226430," 53,972.56 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226214," 55,025.18 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22048799," 59,250.00 ",WESTBANK COMMUNITY HEALTH & CARE,65217,277497150,Children's Social Care,Main / Term Contractor,A46100,R0026004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226431," 65,964.12 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226418," 69,598.91 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226412," 78,508.61 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226416," 85,994.11 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226407," 95,532.08 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226419," 103,345.17 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22048595," 106,694.11 ",CORMAC CONTRACTING LIMITED,364276,135535518,Capital - Highways,Works,C02009,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226423," 120,670.49 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,22040175," 182,522.28 ",ON TRACK EDUCATION (BURSARY PMTS),286081,478730844,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/11/2025,150226413," 219,037.93 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22049276, 500.00 ,TOZERS SOLICITORS LLP,152621,141022335,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22049274, 525.00 ,FOREDOWNE KENNELS & CATTERY,92508,744978772,Operations,Home Care Services,A57130,R0485024,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22039390, 527.28 ,NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22047541, 536.64 ,CREATIVE ENABLING LIMITED,398361,,Children's Social Care,Community based care,A61200,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22039414, 596.05 ,NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046366, 623.75 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Services for Educational Estabs - Devon,A44180,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046379, 623.77 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046705, 623.77 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22049320, 675.00 ,Dr. Abimbola Adeyemi,602416,,"Chief Exec, Legal & Democratic services",Fees,A44038,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,150212345, 692.65 ,M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22045488, 729.99 ,LEXTOX,308992,111581940,"Chief Exec, Legal & Democratic services",Fees,A44038,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22049124, 740.00 ,LAKEWAY ECOLOGOCIAL CONSULTANCY,379293,415038426,Capital other - Digital Technology & Business Services,External Professional Fees,C02011,C0647001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22048755, 750.00 ,USEFULPSYCHOLOGY,373810,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22043844, 782.71 ,NORSE SOUTH WEST LIMITED,279741,785421021,Children's Social Care,"Property Repairs, Maintenance & Alterations (programmed)",A20005,R0074001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22044743, 800.00 ,PETER ASH,400600,451441419,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22049185, 875.10 ,FOREDOWNE KENNELS & CATTERY,92508,744978772,Mental Health,Other Supplies & Services,A49105,R0256001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22047145, 898.33 ,ILFRACOMBE COMMUNITY TRANSPORT,192772,,"Transport Operations, Environment and Waste",Contract Hire Scheme,A32010,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22048945, 900.00 ,NICHOLAS BRADLEY CARE OF DEVON CHAMBERS,337021,198466153,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046385, 935.65 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046370, 987.63 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22031300," 1,000.00 ",SIMRANJIT KAMAL,386210,344785568,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0274001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22044095," 1,030.00 ",G P M COUNTRYSIDE SERVICES LIMITED,360051,992035314,"Transport Operations, Environment and Waste",Other Hired & Contracting Services,A49005,R0601001,DCC CIS Suppliers
18,Devon County Council,12/11/2025,22046322," 1,039.60 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046338," 1,117.57 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046380," 1,143.57 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046713," 1,143.57 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22044810," 1,200.00 ",VERTICAL TECHNOLOGY LIMITED,192110,615377535,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0557018,DCC CIS Suppliers
18,Devon County Council,12/11/2025,22048937," 1,245.57 ",BRIDGE & LINDSEY,272202,185664426,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046333," 1,247.50 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046316," 1,247.52 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046371," 1,247.53 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046409," 1,247.53 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046321," 1,273.51 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046340," 1,455.43 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046377," 1,559.40 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22035009," 1,612.50 ",Emily Campbell,601706,411584417,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0274001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046707," 1,695.77 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046373," 1,819.30 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046317," 1,871.27 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046343," 1,871.27 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/11/2025,22046360," 1,871.27 ",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
